# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
AA	GRU	DFW		0	77W
AA	GRU	JFK		0	77W 777 773
AA	GRU	LAX		0	777
AA	GRU	MCO		0	320
AA	GRU	MIA		0	773 777
AA	GSO	CLT		0	DH8
AA	GSO	CLT	*	0	E75 CR9 DH8 CRJ
AA	GSO	DCA	*	0	CRJ
AA	GSO	DFW	*	0	ER4
AA	GSO	LGA	*	0	ERD
AA	GSO	MIA	*	0	ER4
AA	GSO	PHL	*	0	E75 CRJ E70
AA	GSP	CLT		0	DH3 DH8
AA	GSP	CLT	*	0	CR7 CRJ DH8
AA	GSP	DCA	*	0	CRJ
AA	GSP	DFW	*	0	ER4
AA	GSP	PHL	*	0	CRJ
AA	GUA	DFW		0	738
AA	GUA	MIA		0	738
AA	GVA	LHR	*	0	320 319 321
AA	GYE	JFK	*	0	763
AA	GYE	MIA		0	738 763 757
AA	GYE	SCY	*	0	319
AA	GYE	UIO	*	0	319
AA	HAJ	LHR	*	0	319
AA	HAM	LHR	*	0	320 319 321
AA	HAN	NRT		0	763
AA	HEL	JFK	*	0	330
AA	HEL	LHR	*	0	320
AA	HEL	MAN	*	0	E70
AA	HHH	CLT		0	DH3
AA	HHH	DCA		0	DH3
AA	HKG	EWR	*	0	773
AA	HKG	JFK	*	0	773
AA	HKG	LAX	*	0	773
AA	HKG	NRT		0	763
AA	HKG	ORD	*	0	773
AA	HKG	SFO	*	0	773 744
AA	HMO	PHX	*	0	CRJ
AA	HND	HNL		0	777
AA	HND	SFO		0	787
AA	HNL	DFW		0	763
AA	HNL	HND		0	777
AA	HNL	KIX		0	777
AA	HNL	LAX		0	757
AA	HNL	NGO		0	777
AA	HNL	NRT		0	787 777
AA	HNL	OAK	*	0	737
AA	HNL	PHX		0	757
AA	HNL	SJC	*	0	737
AA	HNL	SYD	*	0	763
AA	HOU	DFW		0	M83 M80
AA	HOU	DFW	*	0	CRJ ER4
AA	HPN	CLT	*	0	CRJ
AA	HPN	DCA	*	0	CRJ
AA	HPN	ORD	*	0	ERD
AA	HPN	PHL		0	DH3
AA	HPN	PHL	*	0	DH3 CRJ
AA	HSV	CLT	*	0	CR7 CRJ
AA	HSV	DCA	*	0	E70 CRJ
AA	HSV	DFW		0	319
AA	HSV	ORD	*	0	ER4
AA	HTS	CLT		0	DH3 DH8
AA	HVN	PHL		0	DH3
AA	HYD	LHR	*	0	767
AA	IAD	AUH	*	0	340
AA	IAD	CLT		0	CR7 CR9
AA	IAD	CLT	*	0	CR9 CR7
AA	IAD	DFW		0	738 M80
AA	IAD	DOH		0	777
AA	IAD	LAX		0	738
AA	IAD	LHR	*	0	744 777
AA	IAD	MIA		0	738
AA	IAH	CLT		0	321 737 319 320
AA	IAH	DFW		0	M80 M83
AA	IAH	DOH		0	777
AA	IAH	LAX	*	0	CR7
AA	IAH	LHR	*	0	744 777
AA	IAH	MIA		0	738
AA	IAH	ORD	*	0	CR7
AA	IAH	PHL		0	E90
AA	IAH	PHX		0	319 320
AA	ICN	DFW		0	777
AA	ICN	NRT		0	737
AA	ICT	DFW		0	319
AA	ICT	ORD	*	0	CRJ
AA	ILM	CLT		0	319 CR9
AA	ILM	CLT	*	0	CR9 DH8 E75 CR7 CRJ
AA	ILM	DCA	*	0	CRJ
AA	ILM	LGA	*	0	ERD
AA	ILM	PHL	*	0	CRJ E75
AA	IND	CLT		0	319
AA	IND	CLT	*	0	E75 CR9
AA	IND	DCA	*	0	E70 E75 CRJ
AA	IND	DFW		0	M80 M83
AA	IND	JFK	*	0	ER4
AA	IND	LAX		0	738
AA	IND	MIA	*	0	ER4
AA	IND	ORD	*	0	E75 ER4 ERD CR7
AA	IND	PHL		0	E90
AA	IND	PHL	*	0	E75 CRJ E70
AA	IND	PHX		0	320 319
AA	IPT	PHL		0	DH3
AA	IPT	PHL	*	0	DH3
AA	ISB	AUH	*	0	320 332
AA	ISP	DCA	*	0	CRJ
AA	ISP	PHL		0	DH3
AA	ISP	PHL	*	0	CRJ
AA	IST	LHR	*	0	320
AA	ITH	PHL		0	DH3
AA	ITH	PHL	*	0	CRJ
AA	ITM	NRT		0	773 737
AA	JAN	CLT	*	0	CRJ CR7
AA	JAN	DCA	*	0	CRJ
AA	JAN	DFW	*	0	ER4 ERD
AA	JAX	CLT		0	319 737
AA	JAX	CLT	*	0	E75 CR9
AA	JAX	DCA	*	0	E75 CRJ E70
AA	JAX	DFW		0	M83 M80
AA	JAX	MIA	*	0	ER4 ERD
AA	JAX	ORD	*	0	ER4 CR7
AA	JAX	PHL		0	E90
AA	JAX	PHL	*	0	E75 E70
AA	JFK	AMM	*	0	340 330
AA	JFK	ANU		0	738
AA	JFK	AUH	*	0	777
AA	JFK	AUS		0	738
AA	JFK	BCN		0	763
AA	JFK	BDA		0	738
AA	JFK	BNA	*	0	ER4
AA	JFK	BOS		0	738
AA	JFK	BWI	*	0	ER4
AA	JFK	CCS		0	757 738
AA	JFK	CDG		0	763 757
AA	JFK	CLE	*	0	ER4
AA	JFK	CLT		0	321 319
AA	JFK	CMH	*	0	ER4 CR7
AA	JFK	CUN		0	738
AA	JFK	CVG	*	0	ER4
AA	JFK	DCA		0	738
AA	JFK	DCA	*	0	ERD CR7
AA	JFK	DFW		0	738 757
AA	JFK	DOH		0	777
AA	JFK	DUB		0	757
AA	JFK	DUS	*	0	330
AA	JFK	EZE		0	777
AA	JFK	FCO		0	763
AA	JFK	GIG		0	763
AA	JFK	GRU		0	773 77W 777
AA	JFK	GYE	*	0	763
AA	JFK	HEL	*	0	330
AA	JFK	HKG	*	0	773
AA	JFK	IND	*	0	ER4
AA	JFK	LAS		0	738
AA	JFK	LAX		0	32B 762
AA	JFK	LAX	*	0	744
AA	JFK	LCY		0	318
AA	JFK	LHR		0	777 77W
AA	JFK	LHR	*	0	744 777
AA	JFK	LIM	*	0	763
AA	JFK	MAD		0	330 757 340
AA	JFK	MAD	*	0	330
AA	JFK	MAN		0	757
AA	JFK	MCO		0	763 757
AA	JFK	MIA		0	757 763 738
AA	JFK	MXP		0	763
AA	JFK	NRT		0	787 773
AA	JFK	ORD		0	738
AA	JFK	ORF	*	0	ER4
AA	JFK	ORY	*	0	757
AA	JFK	PAP		0	763
AA	JFK	PHX		0	321
AA	JFK	PIT	*	0	ER4
AA	JFK	RDU	*	0	ERD CR7
AA	JFK	SAN		0	738
AA	JFK	SCL	*	0	787
AA	JFK	SEA		0	738
AA	JFK	SFO		0	32B 763
AA	JFK	SJO		0	738
AA	JFK	SJU		0	757
AA	JFK	STT		0	757
AA	JFK	SXM		0	757
AA	JFK	TPA	*	0	CR7
AA	JFK	TXL	*	0	330
AA	JFK	YUL	*	0	ERD
AA	JFK	YYC		0	737
AA	JFK	YYZ	*	0	CR7
AA	JFK	ZRH		0	763
AA	JLN	DFW	*	0	ER4
AA	JNB	LHR	*	0	380 744
AA	JNU	KTN	*	0	737
AA	JUL	AQP	*	0	320
AA	KHH	NRT		0	763
AA	KIN	MIA		0	738
AA	KIX	HNL		0	777
AA	KOA	LAX		0	757
AA	KOA	OAK	*	0	737
AA	KOA	PHX		0	757
AA	KOA	SJC	*	0	737
AA	KTN	JNU	*	0	734
AA	KTN	SEA	*	0	734
AA	KUL	BKK		0	737
AA	KUL	CDG		0	380
AA	KUL	FRA		0	777
AA	KUL	LGK		0	737
AA	KUL	LHR		0	380
AA	KUL	NRT		0	763
AA	KUL	PEN		0	737
AA	KUL	SIN		0	737
AA	KWI	LHR	*	0	744
AA	LAS	CLT		0	321
AA	LAS	DCA		0	320 319
AA	LAS	DFW		0	M80 738 M83 757
AA	LAS	JFK		0	738
AA	LAS	LAX		0	738
AA	LAS	LGW	*	0	777
AA	LAS	LHR	*	0	744
AA	LAS	MIA		0	757 738
AA	LAS	ORD		0	M83 738
AA	LAS	PHL		0	320 321
AA	LAS	PHX		0	320 321 319
AA	LAS	YEG		0	737
AA	LAS	YVR		0	737
AA	LAS	YYC		0	737
AA	LAS	YYZ		0	737
AA	LAW	DFW	*	0	ER4 ERD
AA	LAX	ABQ	*	0	CRJ CR7
AA	LAX	ANC	*	0	737
AA	LAX	AUS		0	M83 738
AA	LAX	BDL		0	738
AA	LAX	BNA		0	738
AA	LAX	BNE	*	0	744
AA	LAX	BOS		0	757 738
AA	LAX	CLT		0	321
AA	LAX	CMH		0	738
AA	LAX	DCA		0	738
AA	LAX	DCA	*	0	737
AA	LAX	DEN	*	0	CR7
AA	LAX	DFW		0	738 763 757 M83
AA	LAX	DUS	*	0	330
AA	LAX	ELP	*	0	CRJ
AA	LAX	EUG	*	0	CRJ
AA	LAX	FAT	*	0	CRJ
AA	LAX	GDL	*	0	737
AA	LAX	GRU		0	777
AA	LAX	HKG	*	0	773
AA	LAX	HNL		0	757
AA	LAX	IAD		0	738
AA	LAX	IAH	*	0	CR7
AA	LAX	IND		0	738
AA	LAX	JFK		0	32B 762
AA	LAX	JFK	*	0	744
AA	LAX	KOA		0	757
AA	LAX	LAS		0	738
AA	LAX	LHR		0	77W
AA	LAX	LHR	*	0	744 380
AA	LAX	LIH		0	757
AA	LAX	LIM	*	0	763
AA	LAX	MAD	*	0	340
AA	LAX	MCO		0	757 738
AA	LAX	MEL	*	0	380
AA	LAX	MEX	*	0	737
AA	LAX	MFR	*	0	DH4
AA	LAX	MIA		0	757 777 763 738
AA	LAX	MMH	*	0	DH4
AA	LAX	MRY	*	0	CRJ
AA	LAX	NAN	*	0	330
AA	LAX	NRT		0	777 773
AA	LAX	OGG		0	757
AA	LAX	OKC	*	0	CR7
AA	LAX	ORD		0	738
AA	LAX	PBI		0	738
AA	LAX	PDX	*	0	737
AA	LAX	PHL		0	321 320
AA	LAX	PHX		0	321 319 320
AA	LAX	PHX	*	0	CRJ
AA	LAX	PIT		0	738
AA	LAX	PPT	*	0	340
AA	LAX	PVG		0	777
AA	LAX	RDM	*	0	CRJ
AA	LAX	RDU		0	738
AA	LAX	RNO	*	0	CRJ
AA	LAX	SAF	*	0	CRJ
AA	LAX	SAN	*	0	CRJ CR7
AA	LAX	SEA	*	0	737
AA	LAX	SFO		0	738
AA	LAX	SJC	*	0	CR7 CRJ
AA	LAX	SJD		0	M83 738
AA	LAX	SLC	*	0	CRJ CR7
AA	LAX	SMF	*	0	CRJ
AA	LAX	STL		0	M83
AA	LAX	STS	*	0	DH4
AA	LAX	SYD	*	0	380 744
AA	LAX	TUS	*	0	CRJ
AA	LAX	XNA	*	0	CR7
AA	LAX	YEG		0	737
AA	LAX	YVR		0	737
AA	LAX	YVR	*	0	737
AA	LAX	YYC		0	737
AA	LAX	YYZ		0	738
AA	LBA	LHR	*	0	319
AA	LBB	DFW		0	M80 M83
AA	LBB	DFW	*	0	ER4
AA	LCA	LHR	*	0	767
AA	LCH	DFW	*	0	ER4 ERD
AA	LEX	CLT	*	0	CR7 CRJ
AA	LEX	DFW	*	0	ERD ER4
AA	LEX	ORD	*	0	ERD ER4
AA	LFT	DFW	*	0	ERD ER4 CRJ
AA	LGA	BNA	*	0	CR7
AA	LGA	BOS		0	319 E90
AA	LGA	CHO	*	0	ERD
AA	LGA	CLT		0	321 319 320
AA	LGA	CLT	*	0	CR9 E75
AA	LGA	CMH	*	0	CR7 ERD
AA	LGA	DAY	*	0	ERD
AA	LGA	DCA		0	319 E90
AA	LGA	DFW		0	738
AA	LGA	DTW	*	0	CR7
AA	LGA	GSO	*	0	ERD
AA	LGA	ILM	*	0	ERD
AA	LGA	LIT	*	0	CR7
AA	LGA	MIA		0	738
AA	LGA	ORD		0	738
AA	LGA	ORF	*	0	ERD
AA	LGA	PBI		0	738
AA	LGA	PHL		0	E90 DH3 319
AA	LGA	PHL	*	0	CRJ E75 E70 CR9
AA	LGA	PIT	*	0	CRJ E75
AA	LGA	RDU	*	0	ERD CR7
AA	LGA	RIC	*	0	ERD
AA	LGA	ROA	*	0	ERD
AA	LGA	SDF	*	0	ERD
AA	LGA	STL	*	0	CR7
AA	LGA	TYS	*	0	ERD
AA	LGA	XNA	*	0	CR7
AA	LGA	YUL	*	0	ERD
AA	LGA	YYZ	*	0	CR7
AA	LGB	PDX	*	0	CR7
AA	LGB	PHX		0	319
AA	LGB	PHX	*	0	CR9
AA	LGB	SEA	*	0	CR7
AA	LGK	KUL		0	737
AA	LGW	LAS	*	0	777
AA	LGW	MCO	*	0	777
AA	LGW	TPA	*	0	777
AA	LHE	AUH	*	0	346 77W 320
AA	LHR	ABZ	*	0	319 321 320
AA	LHR	ACC	*	0	744
AA	LHR	AGP	*	0	320
AA	LHR	AMS	*	0	320 319 321
AA	LHR	ARN	*	0	321 319 767 320
AA	LHR	ATH	*	0	767 320
AA	LHR	ATL	*	0	777
AA	LHR	AUH	*	0	777
AA	LHR	AUS		0	787
AA	LHR	BAH	*	0	777
AA	LHR	BCN	*	0	319 320 321 767
AA	LHR	BGO	*	0	319
AA	LHR	BHD	*	0	319
AA	LHR	BLQ	*	0	320 319
AA	LHR	BLR	*	0	777
AA	LHR	BOM	*	0	777
AA	LHR	BOS	*	0	744 777
AA	LHR	BRU	*	0	320 319 321
AA	LHR	BSL	*	0	319 321
AA	LHR	BUD	*	0	320
AA	LHR	BWI	*	0	767
AA	LHR	CDG	*	0	320 319 321
AA	LHR	CLT		0	333
AA	LHR	CPH	*	0	321 320 319
AA	LHR	CPT	*	0	744 777
AA	LHR	DEL	*	0	777
AA	LHR	DEN	*	0	777
AA	LHR	DFW		0	77W 777
AA	LHR	DFW	*	0	744
AA	LHR	DUB	*	0	319
AA	LHR	DUS	*	0	319 320
AA	LHR	DXB	*	0	744 777
AA	LHR	EBB	*	0	767
AA	LHR	EDI	*	0	767 321 320 319
AA	LHR	EWR	*	0	777 787
AA	LHR	FCO	*	0	321 320 319
AA	LHR	FRA	*	0	319 320
AA	LHR	GIB	*	0	320
AA	LHR	GLA	*	0	319 320 321 767
AA	LHR	GOT	*	0	320 321 319
AA	LHR	GVA	*	0	319 320 321
AA	LHR	HAJ	*	0	319
AA	LHR	HAM	*	0	321 319 320
AA	LHR	HEL	*	0	320
AA	LHR	HYD	*	0	767
AA	LHR	IAD	*	0	744 777
AA	LHR	IAH	*	0	744 777
AA	LHR	IST	*	0	767 320
AA	LHR	JFK		0	77W 777
AA	LHR	JFK	*	0	744 777
AA	LHR	JNB	*	0	380 744
AA	LHR	KUL		0	380
AA	LHR	KWI	*	0	744
AA	LHR	LAS	*	0	744
AA	LHR	LAX		0	77W
AA	LHR	LAX	*	0	744 380
AA	LHR	LBA	*	0	319
AA	LHR	LCA	*	0	767
AA	LHR	LIN	*	0	319 320 321
AA	LHR	LIS	*	0	320
AA	LHR	LUX	*	0	319
AA	LHR	LYS	*	0	319
AA	LHR	MAA	*	0	777
AA	LHR	MAN	*	0	319 320 321
AA	LHR	MIA		0	77W 777
AA	LHR	MIA	*	0	744
AA	LHR	MRS	*	0	319 320
AA	LHR	MUC	*	0	320 321 319
AA	LHR	MXP	*	0	319 320 321
AA	LHR	NBO	*	0	744
AA	LHR	NCE	*	0	320 321 319
AA	LHR	NCL	*	0	321 320 319
AA	LHR	ORD		0	763 777
AA	LHR	ORD	*	0	744 777
AA	LHR	OSL	*	0	319 320 321
AA	LHR	OTP	*	0	320
AA	LHR	PHL		0	333
AA	LHR	PHL	*	0	777 767
AA	LHR	PHX	*	0	744
AA	LHR	PRG	*	0	320
AA	LHR	PSA	*	0	320 321
AA	LHR	RDU		0	763
AA	LHR	RTM	*	0	319
AA	LHR	SAN	*	0	777
AA	LHR	SEA		0	777
AA	LHR	SEA	*	0	744
AA	LHR	SFO	*	0	744
AA	LHR	SOF	*	0	320
AA	LHR	STR	*	0	319 321 320
AA	LHR	SVG	*	0	319
AA	LHR	TLS	*	0	319 320
AA	LHR	TXL	*	0	320 321 319
AA	LHR	VCE	*	0	320 319
AA	LHR	VIE	*	0	320 319
AA	LHR	WAW	*	0	320
AA	LHR	YUL	*	0	777
AA	LHR	YVR	*	0	744
AA	LHR	YYC	*	0	767
AA	LHR	YYZ	*	0	787 744
AA	LHR	ZAG	*	0	319 320
AA	LHR	ZRH	*	0	320 319 321
AA	LIH	LAX		0	757
AA	LIH	OAK	*	0	737
AA	LIH	PHX		0	757
AA	LIH	SJC	*	0	737
AA	LIM	DFW		0	763
AA	LIM	JFK	*	0	763
AA	LIM	LAX	*	0	763
AA	LIM	MIA		0	757 763
AA	LIM	MIA	*	0	763
AA	LIM	SCL	*	0	763
AA	LIN	LHR	*	0	321 319 320
AA	LIR	CLT		0	320
AA	LIR	DFW		0	738
AA	LIR	MIA		0	738
AA	LIR	SJO		0	
AA	LIS	LHR	*	0	320
AA	LIS	PHL		0	757
AA	LIT	CLT	*	0	CR9 CRJ
AA	LIT	DCA	*	0	E70
AA	LIT	DFW		0	M80 M83
AA	LIT	DFW	*	0	ER4 CRJ
AA	LIT	LGA	*	0	CR7
AA	LIT	ORD	*	0	CR7 ER4
AA	LPA	MAD	*	0	320
AA	LPB	VVI		0	757
AA	LRD	DFW	*	0	ERD CRJ ER4
AA	LRM	MIA	*	0	ER4
AA	LSE	ORD	*	0	ER4 ERD
AA	LUX	LHR	*	0	319
AA	LYH	CLT		0	DH8
AA	LYH	CLT	*	0	CRJ CR7 DH8
AA	LYS	LHR	*	0	319
AA	MAA	LHR	*	0	777
AA	MAD	BOS		0	330
AA	MAD	DFW		0	777
AA	MAD	JFK		0	757 330 340
AA	MAD	JFK	*	0	330
AA	MAD	LAX	*	0	340
AA	MAD	MIA		0	763 330 340
AA	MAD	MIA	*	0	330
AA	MAD	ORD		0	330
AA	MAD	PHL		0	333
AA	MAF	DFW	*	0	CRJ ERD ER4
AA	MAN	HEL	*	0	E70
AA	MAN	JFK		0	757
AA	MAN	LHR	*	0	319 320 321
AA	MAN	ORD		0	763
AA	MAN	PHL		0	332
AA	MAO	MIA		0	738 763
AA	MAR	MIA		0	757
AA	MBJ	CLT		0	319 321 320
AA	MBJ	DFW		0	738
AA	MBJ	MIA		0	738 757
AA	MBJ	ORD		0	738
AA	MBJ	PHL		0	320 319 321
AA	MCI	CLT		0	319
AA	MCI	CLT	*	0	E75 CR9
AA	MCI	DCA	*	0	E75 E70
AA	MCI	DFW		0	M83 M80
AA	MCI	ORD	*	0	E75 ER4 CR7 ERD
AA	MCI	PHL	*	0	E75 E70 CRJ
AA	MCI	PHX		0	319
AA	MCI	SEA	*	0	737
AA	MCO	CLT		0	321 757 767 319
AA	MCO	DCA		0	319 320
AA	MCO	DCA	*	0	E75 E70
AA	MCO	DFW		0	738 M83 M80 757
AA	MCO	GRU		0	320
AA	MCO	JFK		0	763 757
AA	MCO	LAX		0	757 738
AA	MCO	LGW	*	0	777
AA	MCO	MIA		0	757 738
AA	MCO	ORD		0	738 M83 M80
AA	MCO	PHL		0	321 767 757 320 332
AA	MCO	PHX		0	321 320
AA	MCO	SAN	*	0	737
AA	MCO	SEA	*	0	737
AA	MCO	YYZ		0	737
AA	MCT	AUH	*	0	777
AA	MDE	MIA		0	738
AA	MDT	BOS		0	DH3
AA	MDT	CLT		0	319 CR7 CRJ
AA	MDT	CLT	*	0	CR9 CR7 CRJ
AA	MDT	ORD	*	0	CR7 ERD
AA	MDT	PHL		0	DH3
AA	MDT	PHL	*	0	DH3
AA	MEL	ADL	*	0	737
AA	MEL	BNE	*	0	737
AA	MEL	CBR	*	0	737
AA	MEL	LAX	*	0	380
AA	MEL	PER	*	0	330 737
AA	MEL	SYD	*	0	737 763
AA	MEM	CLT		0	319 CR7
AA	MEM	CLT	*	0	CR9 CR7 CRJ
AA	MEM	DCA	*	0	CRJ
AA	MEM	DFW		0	319
AA	MEM	MIA	*	0	ER4
AA	MEM	ORD	*	0	CR7 ER4 ERD
AA	MEX	CLT		0	319
AA	MEX	DFW		0	M80 M83
AA	MEX	LAX	*	0	737
AA	MEX	MIA		0	738
AA	MEX	ORD		0	738
AA	MEX	PHX		0	319
AA	MFE	DFW		0	M83 M80 319
AA	MFR	LAX	*	0	DH4
AA	MGA	MIA		0	738
AA	MGM	CLT	*	0	CRJ
AA	MGM	DFW	*	0	ERD ER4
AA	MHH	MIA	*	0	ERD
AA	MHK	DFW	*	0	ERD ER4
AA	MHK	ORD	*	0	ERD ER4
AA	MHT	CLT	*	0	CR9
AA	MHT	DCA		0	CRJ
AA	MHT	DCA	*	0	E75 CRJ
AA	MHT	PHL	*	0	E70 E75 CRJ
AA	MIA	ANU		0	738
AA	MIA	ASU		0	757
AA	MIA	ATL		0	738
AA	MIA	ATL	*	0	ERD ER4
AA	MIA	AUA		0	738
AA	MIA	BCN		0	763
AA	MIA	BDA		0	738
AA	MIA	BDL		0	738
AA	MIA	BGI		0	757
AA	MIA	BHM	*	0	ER4
AA	MIA	BNA		0	738
AA	MIA	BNA	*	0	ER4
AA	MIA	BOG		0	763 757
AA	MIA	BOG	*	0	763
AA	MIA	BOS		0	757 738
AA	MIA	BSB		0	763 757
AA	MIA	BWI		0	738
AA	MIA	BZE		0	738
AA	MIA	CCS		0	757 763 738
AA	MIA	CDG		0	763
AA	MIA	CHS	*	0	ER4
AA	MIA	CLE	*	0	ER4
AA	MIA	CLO		0	738
AA	MIA	CLT		0	319 321 320 737
AA	MIA	CLT	*	0	ER4
AA	MIA	CMH	*	0	ER4
AA	MIA	CNF		0	763
AA	MIA	CUN		0	738 757
AA	MIA	CUR		0	738
AA	MIA	CVG	*	0	ER4
AA	MIA	CWB		0	763
AA	MIA	CZM		0	738
AA	MIA	DCA		0	738
AA	MIA	DEN		0	738
AA	MIA	DFW		0	738 757
AA	MIA	DTW		0	738
AA	MIA	DUS	*	0	330
AA	MIA	ELH	*	0	ER4
AA	MIA	EWR		0	738 757
AA	MIA	EYW	*	0	ERD
AA	MIA	EZE		0	777
AA	MIA	EZE	*	0	763
AA	MIA	FDF		0	738
AA	MIA	FPO	*	0	ER4 ERD
AA	MIA	GCM		0	738
AA	MIA	GGT	*	0	ER4
AA	MIA	GIG		0	763
AA	MIA	GND		0	738
AA	MIA	GNV	*	0	ER4
AA	MIA	GRU		0	773 777
AA	MIA	GSO	*	0	ER4
AA	MIA	GUA		0	738
AA	MIA	GYE		0	738 763 757
AA	MIA	IAD		0	738
AA	MIA	IAH		0	738
AA	MIA	IND	*	0	ER4
AA	MIA	JAX	*	0	ER4 ERD
AA	MIA	JFK		0	763 757 738
AA	MIA	KIN		0	738
AA	MIA	LAS		0	738 757
AA	MIA	LAX		0	777 763 757 738
AA	MIA	LGA		0	738
AA	MIA	LHR		0	77W 777
AA	MIA	LHR	*	0	744
AA	MIA	LIM		0	763 757
AA	MIA	LIM	*	0	763
AA	MIA	LIR		0	738
AA	MIA	LPB		0	757
AA	MIA	LRM	*	0	ER4
AA	MIA	MAD		0	330 763 340
AA	MIA	MAD	*	0	330
AA	MIA	MAO		0	763 738
AA	MIA	MAR		0	757
AA	MIA	MBJ		0	738 757
AA	MIA	MCO		0	757 738
AA	MIA	MDE		0	738
AA	MIA	MEM	*	0	ER4
AA	MIA	MEX		0	738
AA	MIA	MGA		0	738
AA	MIA	MHH	*	0	ERD
AA	MIA	MSP		0	738
AA	MIA	MSY		0	738
AA	MIA	MVD		0	763
AA	MIA	MXP		0	763
AA	MIA	NAS	*	0	ER4 ERD
AA	MIA	ORD		0	738 763
AA	MIA	ORF	*	0	ER4
AA	MIA	PAP		0	738 763 757
AA	MIA	PHL		0	320 738 321 757
AA	MIA	PHX		0	738
AA	MIA	PIT	*	0	ER4
AA	MIA	PLS		0	757
AA	MIA	PNS	*	0	ER4
AA	MIA	POP		0	757
AA	MIA	POS		0	757
AA	MIA	PTP		0	738
AA	MIA	PTY		0	738
AA	MIA	PUJ		0	738 757
AA	MIA	RDU		0	738
AA	MIA	REC		0	757
AA	MIA	RIC	*	0	ER4
AA	MIA	RTB		0	738
AA	MIA	SAL		0	738
AA	MIA	SAN		0	738
AA	MIA	SAP		0	738
AA	MIA	SCL		0	763
AA	MIA	SCL	*	0	763
AA	MIA	SDF	*	0	ER4
AA	MIA	SDQ		0	757 763
AA	MIA	SEA		0	757
AA	MIA	SFO		0	763 757 738
AA	MIA	SJO		0	757 738
AA	MIA	SJU		0	738 757
AA	MIA	SKB		0	738
AA	MIA	SSA		0	757
AA	MIA	STI		0	757 738
AA	MIA	STL		0	738
AA	MIA	STT		0	757
AA	MIA	STX		0	738
AA	MIA	SXM		0	757 738
AA	MIA	TGU		0	757
AA	MIA	TLH	*	0	ER4 ERD
AA	MIA	TPA		0	738
AA	MIA	TUL		0	738
AA	MIA	TXL	*	0	330
AA	MIA	UIO		0	757
AA	MIA	UIO	*	0	763
AA	MIA	UVF		0	757
AA	MIA	YUL		0	738
AA	MIA	YYZ		0	738
AA	MKE	CLT	*	0	CRJ CR7 CR9
AA	MKE	DFW		0	M80 M83
AA	MKE	DFW	*	0	ER4
AA	MKE	ORD	*	0	CRJ
AA	MKE	PHL	*	0	CRJ
AA	MKE	PHX		0	320 319
AA	MLB	CLT		0	CRJ
AA	MLB	CLT	*	0	CRJ
AA	MLI	DFW	*	0	ERD ER4
AA	MLI	ORD	*	0	ER4 ERD
AA	MLM	DFW	*	0	ER4
AA	MLU	DFW	*	0	ER4 CRJ
AA	MMH	LAX	*	0	DH4
AA	MOB	CLT	*	0	CRJ
AA	MOB	DFW	*	0	ER4 CRJ
AA	MQT	ORD	*	0	ER4
AA	MRS	LHR	*	0	319
AA	MRY	LAX	*	0	CRJ
AA	MRY	PHX	*	0	CRJ
AA	MSN	DFW	*	0	ER4 CRJ
AA	MSN	ORD	*	0	ER4 ERD
AA	MSP	CLT		0	319 320 321
AA	MSP	CLT	*	0	E75
AA	MSP	DCA	*	0	E75 E70
AA	MSP	DFW		0	M80 M83 738
AA	MSP	MIA		0	738
AA	MSP	ORD	*	0	E75 CR7
AA	MSP	PHL		0	319 E90
AA	MSP	PHX		0	320 321 319
AA	MSY	AUS		0	
AA	MSY	CLT	*	0	319 320 E75 CR9 E70
AA	MSY	DCA	*	0	E75 E70 319
AA	MSY	DFW		0	M80 M83
AA	MSY	MIA		0	738
AA	MSY	ORD	*	0	E75
AA	MSY	PHL	*	0	319 E90 E75
AA	MTY	DFW		0	M80 M83
AA	MUC	LHR	*	0	321 320 319
AA	MUC	PHL		0	333
AA	MVD	MIA		0	763
AA	MXP	JFK		0	763
AA	MXP	LHR	*	0	319 320
AA	MXP	MIA		0	763
AA	MYR	CLT		0	DH8 CR7 CR9
AA	MYR	CLT	*	0	CR9 CRJ CR7 E75 DH8
AA	MYR	DCA	*	0	CRJ
AA	MYR	PHL	*	0	CRJ E75
AA	MZT	DFW	*	0	ERD ER4
AA	MZT	PHX		0	320 319
AA	MZT	PHX	*	0	CR9
AA	NAN	LAX	*	0	330
AA	NAS	CLT		0	319 737
AA	NAS	DCA		0	319
AA	NAS	DCA	*	0	E75
AA	NAS	DFW		0	738
AA	NAS	MIA	*	0	ER4 ERD
AA	NAS	PHL		0	319 320
AA	NBO	LHR	*	0	744
AA	NCE	LHR	*	0	319 320 321
AA	NCL	LHR	*	0	319 321 320
AA	NGO	HNL		0	777
AA	NGO	NRT		0	787
AA	NRT	BKK		0	763
AA	NRT	BKK	*	0	767
AA	NRT	BOS		0	787
AA	NRT	CTS		0	773
AA	NRT	DFW		0	777
AA	NRT	FUK		0	737
AA	NRT	HAN		0	763
AA	NRT	HKG		0	763
AA	NRT	HNL		0	787 777
AA	NRT	ICN		0	737
AA	NRT	ITM		0	737 773
AA	NRT	JFK		0	773 787
AA	NRT	KHH		0	763
AA	NRT	KUL		0	763
AA	NRT	LAX		0	777 773
AA	NRT	NGO		0	787
AA	NRT	ORD		0	773 777
AA	NRT	PUS		0	737
AA	NRT	SAN		0	787
AA	NRT	SGN		0	763
AA	NRT	SIN		0	763
AA	NRT	TPE		0	737
